target_coverage,result_dir,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
0.72,runs\e3_iwildcam\policy_grid_72,fixed,0.5288495244327078,0.8791802014442289,0.0816059451753873,0.1543084401237295,0.4711504755672921,42791
0.72,runs\e3_iwildcam\policy_grid_72,uaat_monotone,0.5349956766609801,0.8869388422799187,0.0843869037881797,0.1577338050932599,0.4650043233390198,42791
0.73,runs\e3_iwildcam\policy_grid_73,uncertainty_grid,0.536444579467645,0.8917996775022785,0.0856488513939847,0.1596602047484208,0.463555420532355,42791
0.73,runs\e3_iwildcam\policy_grid_73,uaat_monotone,0.538781519478395,0.8941366175130283,0.0865836273982846,0.1607026675341574,0.4612184805216049,42791
0.73,runs\e3_iwildcam\policy_grid_73,fixed,0.53808043747517,0.8976420275291535,0.0871444930008646,0.1619543973941368,0.46191956252483,42791
0.74,runs\e3_iwildcam\policy_grid_74,uaat_monotone,0.5422869294945198,0.9010305905447408,0.0886635040078521,0.163499245852187,0.4577130705054801,42791
0.74,runs\e3_iwildcam\policy_grid_74,fixed,0.5471243953167723,0.9110326937907504,0.0916314178215045,0.1674782162993336,0.4528756046832277,42791
0.74,runs\e3_iwildcam\policy_grid_74,uncertainty_grid,0.5471243953167723,0.9110326937907504,0.0916314178215045,0.1674782162993336,0.4528756046832277,42791
0.75,runs\e3_iwildcam\policy_grid_75,uaat_monotone,0.5449977799069898,0.906615877170433,0.0903227314154845,0.1657304575275502,0.4550022200930101,42791
0.75,runs\e3_iwildcam\policy_grid_75,uncertainty_grid,0.5568694351615994,0.9276950760673974,0.0969129022457993,0.1740316421167485,0.4431305648384006,42791
0.75,runs\e3_iwildcam\policy_grid_75,fixed,0.5575705171648244,0.9292140870743848,0.0973569208478418,0.1746091621610293,0.4424294828351756,42791
0.76,runs\e3_iwildcam\policy_grid_76,uaat_monotone,0.5482227571218247,0.9133228950012852,0.092309130424622,0.168378873779786,0.4517772428781753,42791
0.76,runs\e3_iwildcam\policy_grid_76,uncertainty_grid,0.5635297141922366,0.9413661751302844,0.1009791778645042,0.179190511735921,0.4364702858077633,42791
0.76,runs\e3_iwildcam\policy_grid_76,fixed,0.5689981538173915,0.953892173587904,0.1045780654810591,0.1837933300476425,0.4310018461826085,42791
0.77,runs\e3_iwildcam\policy_grid_77,uaat_monotone,0.5518216447383796,0.91953915542988,0.0942721600336519,0.1708380976580697,0.4481783552616204,42791
0.77,runs\e3_iwildcam\policy_grid_77,uncertainty_grid,0.570610642424809,0.954733471991774,0.1050688228833165,0.1841340049965188,0.429389357575191,42791
0.77,runs\e3_iwildcam\policy_grid_77,fixed,0.5810100254726461,0.9777523310976608,0.1117524713140613,0.1923417263293379,0.4189899745273538,42791
0.78,runs\e3_iwildcam\policy_grid_78,uaat_monotone,0.5541118459489145,0.9243766212521324,0.0956976934402093,0.1727046518493526,0.4458881540510855,42791
0.78,runs\e3_iwildcam\policy_grid_78,uncertainty_grid,0.5797948166670561,0.9706714028650884,0.1100932439064289,0.1898831116485288,0.4202051833329439,42791
