uaat_target,baseline,baseline_target,uaat_coverage,baseline_coverage,coverage_gap,uaat_risk,baseline_risk,risk_delta_baseline_minus_uaat,risk_reduction_pct,uaat_wrong_auto_rate,baseline_wrong_auto_rate,wrong_auto_delta,uaat_auto_error_rate,baseline_auto_error_rate,uaat_defer_rate,baseline_defer_rate,n
0.66,fixed,0.55,0.5709728867623605,0.5677830940988836,0.0031897926634768536,3.339712918660287,3.2950558213716103,-0.04465709728867662,-1.355275895450157,0.2910685805422647,0.2862838915470494,-0.0047846889952152805,0.5097765363128491,0.5042134831460674,0.4290271132376395,0.4322169059011164,1254
0.66,uncertainty_grid,0.55,0.5709728867623605,0.5677830940988836,0.0031897926634768536,3.339712918660287,3.2950558213716103,-0.04465709728867662,-1.355275895450157,0.2910685805422647,0.2862838915470494,-0.0047846889952152805,0.5097765363128491,0.5042134831460674,0.4290271132376395,0.4322169059011164,1254
0.67,fixed,0.59,0.6076555023923444,0.60207336523126,0.005582137161084466,3.518341307814992,3.4760765550239228,-0.04226475279106934,-1.2158752007341354,0.3125996810207336,0.3078149920255183,-0.0047846889952152805,0.5144356955380578,0.5112582781456954,0.3923444976076555,0.39792663476874,1254
0.67,uncertainty_grid,0.59,0.6076555023923444,0.60207336523126,0.005582137161084466,3.518341307814992,3.4760765550239228,-0.04226475279106934,-1.2158752007341354,0.3125996810207336,0.3078149920255183,-0.0047846889952152805,0.5144356955380578,0.5112582781456954,0.3923444976076555,0.39792663476874,1254
0.68,fixed,0.6,0.6172248803827751,0.6283891547049442,0.011164274322169043,3.5406698564593304,3.6092503987240825,0.06858054226475208,1.9001325673884029,0.3157894736842105,0.3237639553429027,0.00797448165869219,0.5116279069767442,0.5152284263959391,0.3827751196172249,0.3716108452950558,1254
0.68,uncertainty_grid,0.6,0.6172248803827751,0.6283891547049442,0.011164274322169043,3.5406698564593304,3.6092503987240825,0.06858054226475208,1.9001325673884029,0.3157894736842105,0.3237639553429027,0.00797448165869219,0.5116279069767442,0.5152284263959391,0.3827751196172249,0.3716108452950558,1254
0.69,fixed,0.6,0.6275917065390749,0.6283891547049442,0.0007974481658692412,3.610047846889952,3.6092503987240825,-0.0007974481658696853,-0.022094564737087614,0.3237639553429027,0.3237639553429027,0.0,0.5158831003811944,0.5152284263959391,0.3724082934609251,0.3716108452950558,1254
0.69,uncertainty_grid,0.6,0.6275917065390749,0.6283891547049442,0.0007974481658692412,3.610047846889952,3.6092503987240825,-0.0007974481658696853,-0.022094564737087614,0.3237639553429027,0.3237639553429027,0.0,0.5158831003811944,0.5152284263959391,0.3724082934609251,0.3716108452950558,1254
0.7,fixed,0.61,0.6331738437001595,0.6347687400318979,0.0015948963317383713,3.660287081339713,3.626794258373206,-0.03349282296650724,-0.9234828496042233,0.3293460925039872,0.3261562998405103,-0.003189792663476909,0.5201511335012594,0.5138190954773869,0.3668261562998405,0.3652312599681021,1254
0.7,uncertainty_grid,0.61,0.6331738437001595,0.6347687400318979,0.0015948963317383713,3.660287081339713,3.626794258373206,-0.03349282296650724,-0.9234828496042233,0.3293460925039872,0.3261562998405103,-0.003189792663476909,0.5201511335012594,0.5138190954773869,0.3668261562998405,0.3652312599681021,1254
0.71,fixed,0.62,0.6395534290271132,0.6371610845295056,0.0023923444976076125,3.69377990430622,3.648325358851675,-0.04545454545454497,-1.245901639344249,0.3333333333333333,0.328548644338118,-0.004784688995215336,0.5211970074812967,0.5156445556946183,0.3604465709728868,0.3628389154704944,1254
