seed,target_coverage,result_dir,cost_ratio,c_wrong,c_defer,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
2,0.69,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_69,5:1,5,1,uncertainty_grid,0.6895328947368421,0.765,0.0909065789473684,0.1318379146828993,0.3104671052631579,760000
2,0.69,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_69,5:1,5,1,fixed,0.6896315789473684,0.7661381578947369,0.091153947368421,0.1321777455544532,0.3103684210526316,760000
2,0.7,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_70,5:1,5,1,uaat_monotone,0.6813947368421053,0.7114342105263158,0.0785657894736842,0.115301432819681,0.3186052631578947,760000
2,0.7,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_70,5:1,5,1,uncertainty_grid,0.6997789473684211,0.7783131578947369,0.0956184210526315,0.1366408941169392,0.3002210526315789,760000
2,0.7,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_70,5:1,5,1,fixed,0.6997907894736842,0.7788539473684211,0.095728947368421,0.1367965237730825,0.3002092105263158,760000
2,0.71,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_71,5:1,5,1,uaat_monotone,0.6888921052631579,0.720107894736842,0.0818,0.1187413810886282,0.3111078947368421,760000
2,0.71,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_71,5:1,5,1,fixed,0.7096,0.7917355263157895,0.1002671052631579,0.1413008811487568,0.2904,760000
2,0.71,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_71,5:1,5,1,uncertainty_grid,0.7099039473684211,0.7917736842105263,0.1003355263157894,0.1413367634983976,0.2900960526315789,760000
2,0.72,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_72,5:1,5,1,uaat_monotone,0.6961842105263157,0.7295526315789475,0.0851473684210526,0.1223058023058023,0.3038157894736842,760000
2,0.72,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_72,5:1,5,1,uncertainty_grid,0.7197776315789474,0.8059657894736841,0.1051486842105263,0.1460849567940391,0.2802223684210526,760000
