seed,cost_ratio,c_wrong,c_defer,target_coverage,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
2,5:1,5,1,0.9,uaat_monotone,0.8125996810207337,2.444178628389155,0.4513556618819777,0.5554465161923454,0.1874003189792663,1254
2,5:1,5,1,0.9,fixed,0.9226475279106858,2.8564593301435406,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,5:1,5,1,0.9,uncertainty_grid,0.9226475279106858,2.8564593301435406,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,10:1,10,1,0.6,uaat_monotone,0.5023923444976076,2.9138755980861246,0.2416267942583732,0.4809523809523809,0.4976076555023924,1254
2,10:1,10,1,0.6,fixed,0.6172248803827751,3.516746411483254,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,10:1,10,1,0.6,uncertainty_grid,0.6172248803827751,3.516746411483254,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,10:1,10,1,0.7,uaat_monotone,0.562200956937799,3.236842105263158,0.2799043062200957,0.4978723404255319,0.4377990430622009,1254
2,10:1,10,1,0.7,fixed,0.7073365231259968,4.048644338118023,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,10:1,10,1,0.7,uncertainty_grid,0.7073365231259968,4.048644338118023,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,10:1,10,1,0.8,uaat_monotone,0.6666666666666666,3.7783094098883576,0.3444976076555024,0.5167464114832536,0.3333333333333333,1254
2,10:1,10,1,0.8,fixed,0.817384370015949,4.728070175438596,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,10:1,10,1,0.8,uncertainty_grid,0.817384370015949,4.728070175438596,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,10:1,10,1,0.9,uaat_monotone,0.7543859649122807,4.304625199362041,0.4059011164274322,0.5380549682875264,0.2456140350877192,1254
2,10:1,10,1,0.9,fixed,0.9226475279106858,5.635566188197768,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,10:1,10,1,0.9,uncertainty_grid,0.9226475279106858,5.635566188197768,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,20:1,20,1,0.6,uaat_monotone,0.3915470494417863,4.037480063795853,0.1714513556618819,0.4378818737270876,0.6084529505582137,1254
2,20:1,20,1,0.6,fixed,0.6172248803827751,6.650717703349283,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,20:1,20,1,0.6,uncertainty_grid,0.6172248803827751,6.650717703349283,0.3133971291866029,0.5077519379844961,0.3827751196172249,1254
2,20:1,20,1,0.7,uaat_monotone,0.4920255183413078,5.196969696969697,0.2344497607655502,0.4764991896272285,0.5079744816586922,1254
2,20:1,20,1,0.7,fixed,0.7073365231259968,7.804625199362042,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,20:1,20,1,0.7,uncertainty_grid,0.7073365231259968,7.804625199362042,0.3755980861244019,0.5310033821871477,0.2926634768740032,1254
2,20:1,20,1,0.8,uaat_monotone,0.5079744816586922,5.372408293460925,0.2440191387559808,0.4803767660910518,0.4920255183413078,1254
2,20:1,20,1,0.8,fixed,0.817384370015949,9.27352472089314,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,20:1,20,1,0.8,uncertainty_grid,0.817384370015949,9.27352472089314,0.4545454545454545,0.5560975609756098,0.182615629984051,1254
2,20:1,20,1,0.9,uaat_monotone,0.5996810207336523,6.365231259968102,0.2982456140350877,0.4973404255319149,0.4003189792663477,1254
2,20:1,20,1,0.9,fixed,0.9226475279106858,11.19377990430622,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
2,20:1,20,1,0.9,uncertainty_grid,0.9226475279106858,11.19377990430622,0.5558213716108453,0.6024200518582541,0.0773524720893141,1254
